order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
00335f75ea6a4455b524a8dd177067f5,1,e1bf2f209fd2b08e1af3ed71732d9008,70c27847eca8195c983ed7e798c56743,2018-05-02 22:10:29,168.8,8.21
00337fe25a3780b3424d9ad7c5a4b35e,1,1f9799a175f50c9fa725984775cac5c5,cfb1a033743668a192316f3c6d1d2671,2017-09-29 17:50:16,59.9,9.94
00337fe25a3780b3424d9ad7c5a4b35e,2,13944d17b257432717fd260e69853140,cfb1a033743668a192316f3c6d1d2671,2017-09-29 17:50:16,59.9,9.94
00345f338696283410b7977d2e3efc89,1,0f2fd0a589cb7849c1dbedbd4109c2f8,516e7738bd8f735ac19a010ee5450d8d,2018-08-23 15:11:40,48.9,18.44
0036757472ece3dde52fd4bfd929c90e,1,4c1bbc12438daec98a77243c2bf7a3ba,7c67e1448b00f6e969d365cea6b010ab,2018-08-08 15:10:11,136.99,66.04
003f9bcc09427647c4b9d361a523545b,1,4bc3ab2ff016887e619e587a993af3bf,7e93a43ef30c4f03f38b393420bc753a,2018-02-12 13:15:37,229.0,9.8
004157daafa0bc8672e01f00e4f0c04f,1,8b5632d7a4f86bd2f1331355305427e6,624f4ece8da4aafb77699233d480f8ef,2017-05-25 13:25:15,189.0,33.91
0045e3085f083f0f38d24bb3f22e6593,1,9545d45c37449ccbc376de3a04c66e71,431af27f296bc6519d890aa5a05fdb11,2017-08-17 07:15:16,116.9,13.84
00471463a6106056c1a2a809f70de640,1,9df0e8a7eef2a38b74e6d5c0e224b11f,7c67e1448b00f6e969d365cea6b010ab,2017-10-03 22:46:14,179.99,85.97
004ba47bb589cdbc485e6025bd6d3c81,1,8c5876b1c7768217964f353bc7e64393,0db783cfcd3b73998abc6e10e59a102f,2017-12-29 20:48:10,49.0,11.85
004eab0fd8f28adaf8d488976f77febe,1,0c753fe6a58dfa7a27bda5de76e779c3,7586919161935337bf6b6d7ff5779648,2017-08-08 15:45:17,21.5,11.98
00526a9d4ebde463baee25f386963ddc,1,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-14 22:15:22,33.89,8.4
00526a9d4ebde463baee25f386963ddc,2,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-14 22:15:22,33.89,8.4
00526a9d4ebde463baee25f386963ddc,3,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-14 22:15:22,33.89,8.4
00526a9d4ebde463baee25f386963ddc,4,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-14 22:15:22,33.89,8.4
00571ded73b3c061925584feab0db425,1,8695c431b31927efef5343e675f279e7,fe2032dab1a61af8794248c8196565c9,2017-05-25 21:10:16,179.9,15.01
00571ded73b3c061925584feab0db425,2,8695c431b31927efef5343e675f279e7,fe2032dab1a61af8794248c8196565c9,2017-05-25 21:10:16,179.9,15.01
005b49de51a4e006055e8487a50ad8e4,1,381169576b9f3c083a1c3261da161a3b,8c16d1f32a54d92897cc437244442e1b,2017-04-13 13:50:09,46.86,14.52
005f25968fc854ea16fb16f5bdbc87c7,1,f9259c9e7c0f12c70f7a81409680a5ff,3db66a856d18a9cba7c9241fc5221c50,2018-03-08 14:50:50,69.9,16.25
00611822267e76e0055c25c18506f06e,1,3d514fecadf6cef40a2a32a3c20cd1c8,23d7c96d4a1160db1c726b248601b25a,2018-08-03 13:50:14,159.9,20.31
0067c6030d65af0ff98790158ddb0020,1,02ed3b595447e948efc3eac897e4df0e,640e21a7d01df7614a3b4923e990d40c,2018-05-03 21:52:36,40.35,13.71
00685d31ae12e47470ba5c18ba74f22c,1,71bdf1a4d18c3cd68f108547f0b4cd1c,6fc26fe110feebd80a433e1f012a84f9,2017-08-31 21:55:16,59.0,16.17
0068fb0e223115e911d362627e8b8800,1,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,2018-07-31 02:50:11,77.9,13.89
006dd93155bc2abd844cc5eed3a0fe7f,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2017-12-07 01:29:28,49.9,7.78
007c7cb12ef3567531307ca78d395758,1,15c30c08ae39469fbf52befff9569adb,7e93a43ef30c4f03f38b393420bc753a,2018-02-26 11:47:38,179.0,16.0
0081ce648af7d6a7bac2a93b6035d1e3,1,1d417ca09479182e9fdf13a1c77c309f,54965bbe3e4f07ae045b90b0b8541f52,2017-11-16 02:51:05,99.9,17.95
0084209c576daad6ff4534902fcb4892,1,7340a3839a1de1e99d149b8cf052a2ec,4a3ca9315b744ce9f8e9374361493884,2017-07-11 17:38:02,69.9,15.24
00858d03144cc35cfd1dd043647e7c88,1,e40fa115d27ea4a80bf2136d5f0cfcd7,d91fb3b7d041e83b64a00a3edfb37e4f,2018-03-20 23:09:38,165.0,19.03
008819c6d5f6da6fa5cd9d50ca927cf4,1,57f2bc497c1a3ebe41ba7a06d78ed159,6560211a19b47992c3666cc44a7e94c0,2018-08-06 21:50:11,55.0,7.65
008c3a655c66f4d92370d0d422732f69,1,f71a7c95a86564873cd996896b2976f6,955fee9216a65b617aa5c0531780ce60,2018-03-12 04:08:25,90.0,9.44
008fab5602c441d51f30b1464f5d4643,1,f23c48d81cd6a0c87f5c3b14aac68371,ebd2d60905fb58271facef5596b620d3,2017-02-26 10:37:41,49.99,15.56
00946f674d880be1f188abc10ad7cf46,1,4dcb49b9ca7e48d2f108d40caa77caa2,5cf13accae3222c70a9cac40818ae839,2017-12-14 19:30:37,99.9,18.57
00946f674d880be1f188abc10ad7cf46,2,9bb2d066e4b33b624cbdfec7d50b3dcb,5cf13accae3222c70a9cac40818ae839,2017-12-14 19:30:37,99.9,14.35
009742b43f4530bc3db7f62332c50f4b,1,ee3e94e918d05a5da04a4cb547e91dcc,17e34d8224d27a541263c4c64b11a56b,2017-11-01 03:09:33,133.74,12.44
009838529bb913846ab6670d22865381,1,36826c711e5778c8d88a7311cc29c446,2d50d6282f8aa2257819a77bfaa0efe0,2018-06-20 09:31:04,129.0,47.4
0098dbda25722a3f019fe252a0cd10b3,1,568ba441f7f464dc73d23a91cf8ca671,cca3071e3e9bb7d12640c9fbe2301306,2017-09-27 02:45:37,143.54,21.49
00995d799817ecc3bd2abd8fbe59c430,1,f3b8bfa5b86249e75e5c0632acc0e82e,620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-01 11:45:13,49.9,12.92
009e11afa25aa95ae78e60a793995c9b,1,519f3a4ea67cdce4923fbc76badd6bd2,582d4f8675b945722eda7c0cb61ba4c7,2017-10-26 00:15:00,30.99,34.15
00a0116ff15ff973ea16bee881208ae7,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-02-22 17:27:05,149.0,45.12
00a174dbf11967d260033fa6ab711493,1,fca62108387e25005784da2f551466a1,31344c16881c08a8a72c6d2eb29918c1,2017-12-01 10:56:20,249.9,41.53
00a1e977cf6e672402963940db55d919,1,4834f24983a4f056e5ae64265f723aaf,5656537e588803a555b8eb41f07a944b,2018-07-27 16:35:16,24.89,7.75
00a3a334aec7455a6d3319981499a3da,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-11-01 21:30:14,24.5,11.85
00a4d94df1c9757661679b2f4bd6d311,1,64d67d69ec57113ff99bbaab62ac1c53,634964b17796e64304cadf1ad3050fb7,2018-05-04 03:30:26,37.9,21.43
00a690becda145533fa5a54daa7b6ad5,1,c2ece64199af7a53793ed9612a89a8cd,6c7d50c24b3ccd2fd83b44d8bb34e073,2018-04-12 22:09:40,88.34,29.08
00a77f9cc25b05b2004752593d7b8888,1,33bd5538a16d23f0a39da1c9bfd20980,94e93ce877be27a515118dbfd2c2be41,2017-06-28 20:05:22,177.9,18.5
00ab1aba567dfebdc39caa4e7ca2f1b2,1,fcf64c72035fc6f17660bae96c933ffb,8444e55c1f13cd5c179851e5ca5ebd00,2017-09-08 14:15:16,35.9,12.48
00b2d2f2b5f7b98e6b1828764660134e,1,e0d64dcfaa3b6db5c54ca298ae101d05,7d13fca15225358621be4086e1eb0964,2018-08-20 08:50:19,146.01,13.68
00b47ee856118583dbec7d1f9b18d847,1,0e40b1ed4cfd3da1962ec91913e54ba8,8b321bb669392f5163d04c59e235e066,2018-03-30 20:10:20,13.65,15.23
00b4c651133c06fb175123a492f1cac3,1,87ea2f45559e10519513a20b24147316,6a38087bc8ad4f89ff453561005f6dea,2018-08-22 14:27:21,158.9,14.59
00b7174ea52bb811ebe2663add51afc0,1,cb3ad2d2499eebaa7ccb4fd1e7db9bc7,3db66a856d18a9cba7c9241fc5221c50,2018-05-24 10:12:48,69.9,23.07
00b9e0f8f588d0406a3de447eb606970,1,5d90b82ad1fdff812987fa28158b7984,1c129092bf23f28a5930387c980c0dfc,2018-01-29 03:37:44,39.9,16.6
00ba414462370af2d76195d12e0d5481,1,4a25d757ff72fad7534f478c90be77e6,ea8482cd71df3c1969d7b9473ff13abc,2017-12-06 10:22:08,24.99,14.1
00bd2cb7e9076e1ccc9f766fc01a4cfd,1,1427b126f61597524866770b05d4eed2,0b90b6df587eb83608a64ea8b390cf07,2018-04-30 10:15:17,98.81,13.81
00bdcdda88e6b02977fc6ce3d412c600,1,20566af10fda4783935b8cef249fa4c3,d921b68bf747894be13a97ae52b0f386,2018-06-14 10:21:14,118.9,18.93
00c8be06a8029e300dabd52c7d4c6ad2,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-15 01:48:42,19.9,15.1
00c9f7d4b0e87781465e562dc109f6aa,1,1a0d662b65b5ef08796501b064c853af,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-26 19:25:17,14.99,15.1
00c9f7d4b0e87781465e562dc109f6aa,2,1a0d662b65b5ef08796501b064c853af,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-26 19:25:17,14.99,15.1
00c9f7d4b0e87781465e562dc109f6aa,3,1a0d662b65b5ef08796501b064c853af,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-26 19:25:17,14.99,15.1
00c9f7d4b0e87781465e562dc109f6aa,4,1a0d662b65b5ef08796501b064c853af,2e0dba2da448400b1c11d7b4b22f32a4,2017-05-26 19:25:17,14.99,15.1
00d0ff2017f9ea13dd7eec7470ca473a,1,1809be4f054d8243278d6c83207696ee,11bfa66332777660bd0640ee84d47006,2018-07-02 02:55:03,56.0,18.69
00d1289d5125017a90e528b5a7cee91f,1,a60613d36f37a7b27d3344f40f6a7945,ad420dd0c4f92f8af951ac24b86d0cf5,2018-03-21 11:29:14,160.0,19.0
00e054d0da011d5016f31011af488f4f,1,4cb6e86e1328e77e20b5f90771683cbe,c3867b4666c7d76867627c2f7fb22e21,2018-03-15 20:08:42,104.0,14.82
00e1bdb3f1388c8ed222597ee4fa01e7,1,c4989935ece6a2e0c0c148ede45f640e,522620dcb18a6b31cd7bdf73665113a9,2017-05-24 04:10:29,419.9,17.69
00ea33f994bec0bbfda582074083ae12,1,fb78b116998a9911245664c7823e1a95,ea8482cd71df3c1969d7b9473ff13abc,2018-06-26 04:18:43,94.99,13.33
00f2c876aa08fbba04199823952e96c1,1,b18fa799c2e098abdceb194c359938f6,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-04-13 03:15:32,69.0,17.22
00f57f2ccce2a2e3f393fe8f5e616e0d,1,d6dc2dcbb3ef25e47ef82f3c013ab820,1025f0e2d44d7041d6cf58b6550e0bfa,2018-07-12 22:15:10,225.0,60.81
00f8fc0cb9d9b7813f1f54fbd75426f1,1,9fb9a39f2e393018aaeb432394aff48f,c03121937e54a93fcc1825c3098bbb6e,2018-01-26 14:16:49,149.0,14.77
00fb278a99144cc1004b3ed1452ff5e1,1,eb551aa4ed7eb5e2839d5b7d2896bece,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-03-10 09:35:22,19.99,10.96
00fdb72e467da6f3b000b19b368a6cf6,1,a157e6178c6f7a8355999fa9cb3d136e,ca3bd7cd9f149df75950150d010fe4a2,2017-11-08 21:49:17,18.25,17.6
00fe20fc069833ab95021b46d6862646,1,cd4b1bc1c7c94fdcd94b2a7a87eeb050,056b4ada5bbc2c50cc7842547dda6b51,2018-05-02 21:51:22,142.0,8.02
00fed9e582d5a3e38566872eec164ac6,1,1491a8ff192d4b5c369b0eaa2fe33ee5,37be5a7c751166fbc5f8ccba4119e043,2017-10-03 17:07:16,179.99,26.1
00fed9e582d5a3e38566872eec164ac6,2,1491a8ff192d4b5c369b0eaa2fe33ee5,37be5a7c751166fbc5f8ccba4119e043,2017-10-03 17:07:16,179.99,26.1
010061e3aa0c6ed5e393dda0652bbee8,1,b22658be72921a967a7d592dfc61e54e,8931a84a914b3fe9b1ddaa4d704947ca,2017-11-21 03:35:34,299.0,10.29
01074135a88ffa5978eaadfc7f482f2b,1,475af23239b1120761482ea242b1a271,f8db351d8c4c4c22c6835c19a46f01b0,2018-04-05 11:47:15,89.9,26.71
010d15deea8cae96ae86ea8097917a17,1,ff5d87897ed26d564711df324b98ebee,fa1c13f2614d7b5c4749cbc52fecda94,2018-04-11 15:15:25,279.9,20.65
010e04b5f879320f29a9bd6ca41abc94,1,d04bbac48960ecb7ea311b00ca6e1cb7,0dd184061fb0eaa7ca37932c68ab91c5,2018-02-22 12:06:43,104.0,15.48
0110688c40ff035d672af3aac1f38f10,1,79c0ace2ccf0da036e787875a49151a4,b32be1695eb7ec5f10f72d9610a12527,2018-02-07 14:33:45,379.0,79.94
01156b662f3f47b249b5a8881d205f08,1,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,2017-09-19 20:50:11,27.9,15.1
011b142c9e082a5c1d10e0a88cd9c8e8,1,4cb33e9787e8a38b82bd68e70f5f4700,17e34d8224d27a541263c4c64b11a56b,2018-03-29 11:55:34,243.37,53.83
011bf86f1b7dacebda2c874333cf656b,1,9ecadb84c81da840dbf3564378b586e9,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-16 19:48:24,35.0,19.32
011bf86f1b7dacebda2c874333cf656b,2,9ecadb84c81da840dbf3564378b586e9,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-16 19:48:24,35.0,19.32
011e6e76dd0cd56d26b5b0cb036e80a8,1,d33a74e1b6cfc152b6b3f43324d54987,9f505651f4a6abe901a56cdc21508025,2018-04-12 17:50:12,14.99,8.29
011f9dff2545a2cf8ac1809faed3ec88,1,8d1224321dc883703df71dcb5be296b3,cca3071e3e9bb7d12640c9fbe2301306,2017-08-07 19:10:21,109.73,16.53
0123a055aa66357326dd6db066592a7d,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2018-05-03 03:55:16,53.9,33.93
0123a055aa66357326dd6db066592a7d,2,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2018-05-03 03:55:16,53.9,33.93
012bea13f9a355c983efb59a3f23583a,1,0ce1e35bdc6af7e582e7ef9363e29b5b,db4350fd57ae30082dec7acbaacc17f9,2017-11-30 17:15:51,21.99,15.1
0132158c30672a8c52997a2492613ec2,1,e9eebb8e8ba0fadb9020f8ba1c003b48,620c87c171fb2a6dd6e8bb4dec959fc6,2017-03-19 23:23:23,399.9,13.41
0132451f29a10b66a5cf1bacc85f9afe,1,42a2bd596fda1baef5719cb74f73030c,da8622b14eb17ae2831f4ac5b9dab84a,2017-11-21 17:08:27,89.9,17.88
0132451f29a10b66a5cf1bacc85f9afe,2,283dc451ad3918badb976d56ff887289,da8622b14eb17ae2831f4ac5b9dab84a,2017-11-21 17:08:27,89.9,17.88
0132d77609dd6e1867515ec57d898c10,1,cdd68c0ef3e507db79631336cf9ec285,1025f0e2d44d7041d6cf58b6550e0bfa,2017-10-04 01:28:14,78.0,21.35
0132f39e8ad9b42ad2d41c847f44c0ed,1,fc13bac52be6640d9a77f54894e2c0e6,e24d3429d294b2eb200b064ebb035879,2018-07-11 15:30:43,28.8,8.36
01380d0df5b7dc8bd13f2266a57bd42c,1,35557c68a22ecebcf066e25ca2ddc144,f8db351d8c4c4c22c6835c19a46f01b0,2017-04-24 19:45:11,16.9,10.96
013a98b3a668bcef05b98898177f6923,1,a93ad122024312ca432da7f7b32474b4,8a432f4e5b471f8da497d7dc517666e2,2018-08-13 23:30:11,63.0,23.35
013a98b3a668bcef05b98898177f6923,2,306b0c58328826c0564cbc520787d508,7ad32824caee82087b3e2e5f33b1bf32,2018-08-13 23:30:11,89.0,23.35
013d92e415d1de7bf3b3b706f1b6d292,1,8317b177579dd27ff068b83205e2169b,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-01 14:22:15,188.0,16.07
013e9c654a339d80b53513da3c1ea437,1,bcac2cdcd851929a5caa3e1508d5abc9,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-06-22 13:55:18,109.9,13.11
01422b2c3c27fa3bc464e72eaed9676b,1,3cb39171fd36c50097f2dedbbe0dfe6e,16090f2ca825584b5a147ab24aa30c86,2018-04-13 10:30:30,28.49,18.23
0143924743f240e1fdcd6a8918fbe147,1,29427de7f8a9ee983d9dbc51cec569b4,7a67c85e85bb2ce8582c35f2203ad736,2017-07-24 18:05:44,99.99,11.9
01442602b15d4127a84ca6ac1507ee2d,1,d7cdea99e6f50310c242d02f16f1f63c,966cb4760537b1404caedd472cc610a5,2018-08-01 14:25:12,504.0,19.72
0150004d4d8eb63f9948de164da34e34,1,9bde344a67494559d37249506076d638,b1a81260566c1bac3114a6d124413f27,2018-05-17 15:30:57,219.9,20.51
01500f2503fa84279982d9d87750021a,1,cdc4af478fef19f03f1d0353c00271cd,3d871de0142ce09b7081e2b9d1733cb1,2017-09-14 20:10:20,19.9,12.69
0152de20f6e09fb1133847df8babd490,1,fb19ac22e32dfecea21afbdde4b97b5f,17e34d8224d27a541263c4c64b11a56b,2018-08-13 22:50:19,211.05,14.14
015975a1ff4fdab8ae6f42eaaffd39fb,1,5411e9269501a870cabf632f05655131,3d871de0142ce09b7081e2b9d1733cb1,2018-01-18 21:10:52,129.0,38.45
01614e3e58906ab6c7e2f27e9b349f1a,1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2017-10-10 03:03:50,52.9,9.09
0161962c6c561d3acfaa3e2db9a14f96,1,6f7400c1577bd99fb7c9cd196edb6ae2,0c8380b62e38e8a1e6adbeba7eb9688c,2017-09-18 13:50:21,99.9,25.54
016495aaab3fb481dc9decab2b4fdbfb,1,9a060643636bd1e41788cb32262ac9ef,6e864f5c4669eff3d98140a07cc50202,2017-11-27 03:48:25,15.0,7.78
016a938f2b34aa5ef05027fc83f5b81b,1,304104a478e3a605db6072a22e4ee228,31da954dc0855f2495c6310f70a2f931,2018-01-29 21:59:51,299.0,22.58
016a938f2b34aa5ef05027fc83f5b81b,2,304104a478e3a605db6072a22e4ee228,31da954dc0855f2495c6310f70a2f931,2018-01-29 21:59:51,299.0,22.58
016b1af508245e59ef75d83e3fe20a92,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,2017-04-13 02:43:18,129.99,17.65
016c6bb57a9de6b4e8f938fa6dde61b3,1,566d15b940c0d5e7a0a37c82b8ce353f,de23c3b98a88888289c6f5cc1209054a,2017-12-01 09:38:26,129.9,16.67
016e4acfc34b9f2abc69795f47c92f0e,1,b1cbf530dc2a793ced8e0768ffcce501,1ca7077d890b907f89be8c954a02686a,2017-09-21 14:10:19,45.0,7.78
016f868b096c236312e8bcb818ccd11d,1,429de6049b45a9fcb96aff1603f55d3c,9f505651f4a6abe901a56cdc21508025,2018-02-01 19:33:22,29.99,7.78
016fbc333d66b414be541c6159576c40,1,b0cd550945da1de6eb9cb69595d540df,6b243f80ed07b10f0e8aa0f21a205f3c,2018-06-07 18:30:42,84.9,18.52
01786fff06f2f7e8a83950c4b3b424ea,1,382132cf96c88a277a65226833af5f61,b2ba3715d723d245138f291a6fe42594,2017-12-21 12:14:46,59.9,9.34
0178ff2480e2e8fb84d456dd3dc3d777,1,609c35bf8122d5ab8186ed7a6bfcd843,7d456afc660226829370f3173d14520c,2018-04-02 04:08:18,7.5,7.39
0178ff2480e2e8fb84d456dd3dc3d777,2,609c35bf8122d5ab8186ed7a6bfcd843,7d456afc660226829370f3173d14520c,2018-04-02 04:08:18,7.5,7.39
017b84f6bee0e4287eb8a8c9f5df549e,1,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,2018-02-20 00:07:40,29.99,34.15
017c16deefc1868a33a5966485ea4721,1,bc74f63361c15c1a5baa5b97ac432e62,4869f7a5dfa277a7dca6462dcf3b52b2,2017-11-23 20:46:08,234.9,16.39
017c9c82265e832840e4209750680e94,1,59089e1668cc247d055ca3f9149093fc,6a51fc556dab5f766ced6fbc860bc613,2018-03-09 18:31:16,159.9,25.96
0180ebc47853bfc5997af28f5a7e8849,1,861857117917aaa99611defcc0d514cd,e9779976487b77c6d4ac45f75ec7afe9,2017-03-22 16:29:32,162.0,11.74
01835ef41c5ac66dd9ec6084fa1d0533,1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,2017-05-18 21:45:17,56.99,15.15
01855f880aae9a984c7c33b26fcf2e02,1,12bc892d6fff0dc42c8177f3665ef00e,e9779976487b77c6d4ac45f75ec7afe9,2017-10-25 15:35:35,39.49,8.27
01855f880aae9a984c7c33b26fcf2e02,2,12bc892d6fff0dc42c8177f3665ef00e,e9779976487b77c6d4ac45f75ec7afe9,2017-10-25 15:35:35,39.49,8.27
0188ca1fe398161f0f310fec985ac155,1,6ed58ce8373b3d0c7704df9daf21e4d8,5b2e94f2c22b39ccc24d34ad0f669672,2018-07-05 02:52:29,66.0,43.4
018cb6a10649393055c272ba2984e8bb,1,3c949f7dabf571691248f935a0063fbd,ececbfcff9804a2d6b40f589df8eef2b,2018-04-09 18:49:48,56.8,18.28
01908071e35fdc75bc0d7764f153abc2,1,ccadfeab525a9eb1569983b66e5075c4,33576ec5412fb5905d876f12f33bfde6,2017-11-13 02:55:19,89.0,25.65
0191bbb5166d4b9a68df11797d5acfa9,1,ec02a5d380128f7a188e9ce8f3ddd832,48436dade18ac8b2bce089ec2a041202,2017-08-16 12:30:15,132.9,20.17
0191ee5deb2474bc1f4189fa709289b2,1,01a88bd2633c52bcc66348307cb3ae15,2b1a40c1daabc6ca280c4b815c101841,2018-06-22 12:31:17,359.98,85.59
0191ee5deb2474bc1f4189fa709289b2,2,01a88bd2633c52bcc66348307cb3ae15,2b1a40c1daabc6ca280c4b815c101841,2018-06-22 12:31:17,359.98,85.59
0193517cd10a54473b6fd8392b58313f,1,ddceb6eef6af67e9fbbd4c148dbe5fd9,ceaec5548eefc6e23e6607c5435102e7,2018-06-19 20:21:52,209.99,57.94
019440e41e276668d99d996d5d1a22c1,1,26c3ead5dff3d8e393e5331273f4e91a,897060da8b9a21f655304d50fd935913,2018-06-22 02:31:16,44.0,12.97
019636907d07b2433be000d9d6bed153,1,2b0ee2d07306f7c9ac55a43166e9bb4b,1900267e848ceeba8fa32d80c1a5f5a8,2017-11-22 16:08:57,59.99,12.76
0197cb265e2c84b9f89dfd784095d2f6,1,b8fb835549196ef18695839a1a749584,51702dc2a3e106c76dbff722b5bf0726,2018-01-05 02:12:41,320.0,58.91
019c4b64cf3d733807ef5bc8bcf6d123,1,53ea9da485f6aed8a6f03a85831fe021,7e93a43ef30c4f03f38b393420bc753a,2017-10-20 14:27:29,249.99,18.0
019ccfeea1ea9afbebdad57d65f2e36f,1,ead9ade61e81ab9e26d83640c3164e76,4bf2f4ee540798a61f9636d12cd9cc80,2017-12-01 15:58:17,152.0,15.81
019d444bd00f1ccb4643de466f9a1525,1,632fe3d92c45b5c83f4102fadd94ee92,0dd184061fb0eaa7ca37932c68ab91c5,2018-04-01 22:07:13,138.0,29.23
01a15ee6a1b9050e7678b72cb4c3b486,1,b0141fc41043ae23a16677f3a7e282b3,65febd49fd28ec955651299159b1f527,2018-06-21 15:31:50,139.99,58.11
01a26a995dcef1d58bdee5b8862c7a02,1,431d674f9a4fbd0957ecf6ba3fcb6899,53243585a1d6dc2643021fd1853d8905,2017-09-21 12:05:14,299.99,14.35
01a75ac3dd000b7628a684be97c29234,1,b5c114b11d53b6fd85a6a90790f0b479,0adac9fbd9a2b63cccaac4f8756c1ca8,2018-01-29 10:59:10,42.9,15.1
01aa38b66d95377a4f276f78742aca15,1,e7db7c40ea6647c808d48581f1308d88,1d8dbc4f32378d715c717c1c1fc57bae,2018-03-07 13:30:37,109.9,12.72
01ad4f241a16bff724de081b558f0f4d,1,448f0791c4d2fc5d250a401edfc208d4,a888faf2d1baececa6baf9c3d603ee1f,2017-02-18 18:47:17,309.9,17.38
